scrape_id,last_scraped,host_since,neighbourhood,price
20200000000000.0,1/2/15,10/5/12,West Village,$399.00 
20200000000000.0,1/2/15,4/1/13,West Village,$250.00 
20200000000000.0,1/2/15,6/3/12,Tribeca,$385.00 
20200000000000.0,1/2/15,3/17/14,The Rockaways,$140.00 
20200000000000.0,1/2/15,8/12/13,Midwood,$95.00 
20200000000000.0,1/2/15,11/26/10,Midtown,$139.00 
20200000000000.0,1/2/15,2/19/14,Midtown,$60.00 
20200000000000.0,1/2/15,6/30/14,West Village,$160.00 
20200000000000.0,1/2/15,10/5/13,West Village,$95.00 
20200000000000.0,1/2/15,6/7/13,Bedford-Stuyvesant,$115.00 
20200000000000.0,1/2/15,4/15/12,Chinatown,$60.00 
20200000000000.0,1/2/15,4/18/13,Bedford-Stuyvesant,$29.00 
20200000000000.0,1/2/15,4/27/14,Crown Heights,$200.00 
20200000000000.0,1/2/15,6/29/12,Bushwick,$100.00 
20200000000000.0,1/2/15,1/14/14,Hell's Kitchen,$200.00 
20200000000000.0,1/2/15,6/10/14,Cobble Hill,$150.00 
20200000000000.0,1/2/15,7/31/12,Harlem,$99.00 
20200000000000.0,1/2/15,11/29/14,Soho,$40.00 
20200000000000.0,1/2/15,11/16/14,Hell's Kitchen,$200.00 
20200000000000.0,1/2/15,10/15/10,Lefferts Garden,$69.00 
20200000000000.0,1/2/15,9/8/14,Harlem,$120.00 
20200000000000.0,1/2/15,3/12/13,Harlem,$75.00 
20200000000000.0,1/2/15,6/22/12,East New York,$45.00 
20200000000000.0,1/2/15,2/10/14,Crown Heights,$85.00 
20200000000000.0,1/2/15,10/10/11,Hell's Kitchen,$179.00 
20200000000000.0,1/2/15,6/30/14,Crown Heights,$55.00 
20200000000000.0,1/2/15,9/14/12,Financial District,$500.00 
20200000000000.0,1/2/15,10/21/14,Midwood,$150.00 
20200000000000.0,1/2/15,3/31/11,Greenpoint,$150.00 
20200000000000.0,1/2/15,3/1/11,Greenpoint,$199.00 
20200000000000.0,1/2/15,2/3/14,Hamilton Heights,$125.00 
20200000000000.0,1/2/15,1/25/13,Hell's Kitchen,$172.00 
20200000000000.0,1/3/15,3/20/14,Greenpoint,$135.00 
20200000000000.0,1/2/15,2/9/14,Kips Bay,$105.00 
20200000000000.0,1/2/15,8/2/09,Prospect Heights,$195.00 
20200000000000.0,1/2/15,5/17/11,Crown Heights,$160.00 
20200000000000.0,1/2/15,6/12/13,West Village,$139.00 
20200000000000.0,1/2/15,4/11/13,Downtown Brooklyn,$129.00 
20200000000000.0,1/2/15,4/27/14,Greenpoint,$70.00 
20200000000000.0,1/2/15,9/4/13,West Village,$199.00 
20200000000000.0,1/2/15,6/1/12,Bushwick,$63.00 
20200000000000.0,1/2/15,10/15/12,Prospect Heights,$125.00 
20200000000000.0,1/2/15,2/9/11,Morningside Heights,$150.00 
20200000000000.0,1/2/15,11/16/14,Financial District,$69.00 
20200000000000.0,1/2/15,10/14/13,DUMBO,$210.00 
20200000000000.0,1/2/15,10/15/13,Bushwick,$50.00 
20200000000000.0,1/2/15,8/29/13,Lefferts Garden,$50.00 
20200000000000.0,1/2/15,10/24/13,Kips Bay,$90.00 
20200000000000.0,1/2/15,11/21/09,Greenpoint,$149.00 
20200000000000.0,1/2/15,12/10/14,Bushwick,$50.00 
20200000000000.0,1/2/15,6/9/13,Hell's Kitchen,$195.00 
20200000000000.0,1/2/15,4/24/11,East Harlem,$65.00 
20200000000000.0,1/3/15,12/31/13,Midtown East,$95.00 
20200000000000.0,1/2/15,10/15/12,Gramercy Park,$150.00 
20200000000000.0,1/2/15,9/10/13,Harlem,$135.00 
20200000000000.0,1/2/15,9/16/11,Bushwick,$65.00 
20200000000000.0,1/2/15,10/26/13,East Village,$150.00 
20200000000000.0,1/2/15,7/24/12,Greenpoint,$99.00 
20200000000000.0,1/2/15,8/1/14,West Village,$275.00 
20200000000000.0,1/2/15,10/31/14,Hell's Kitchen,$199.00 
20200000000000.0,1/2/15,7/3/12,Fort Greene,$250.00 
20200000000000.0,1/2/15,1/17/14,Hell's Kitchen,$195.00 
20200000000000.0,1/2/15,3/1/12,Bedford-Stuyvesant,$59.00 
20200000000000.0,1/2/15,3/19/14,Hell's Kitchen,$160.00 
20200000000000.0,1/2/15,6/27/11,Soho,$195.00 
20200000000000.0,1/2/15,2/10/14,Crown Heights,$95.00 
20200000000000.0,1/2/15,7/30/11,Bedford-Stuyvesant,$115.00 
20200000000000.0,1/2/15,10/13/09,Greenpoint,$189.00 
20200000000000.0,1/2/15,7/19/12,Prospect Heights,$125.00 
20200000000000.0,1/2/15,5/3/13,Middle Village,$140.00 
20200000000000.0,1/2/15,6/9/14,Bedford-Stuyvesant,$120.00 
20200000000000.0,1/2/15,12/12/11,Bedford-Stuyvesant,$225.00 
20200000000000.0,1/2/15,3/1/11,Greenpoint,$225.00 
20200000000000.0,1/2/15,7/14/12,Bedford-Stuyvesant,$145.00 
20200000000000.0,1/2/15,3/26/13,Washington Heights,$65.00 
20200000000000.0,1/2/15,11/25/12,Flushing,$70.00 
20200000000000.0,1/2/15,12/3/09,Bedford-Stuyvesant,$69.00 
20200000000000.0,1/2/15,8/17/09,East Village,$140.00 
20200000000000.0,1/2/15,10/27/14,Bedford-Stuyvesant,$60.00 
20200000000000.0,1/2/15,1/9/11,Greenpoint,$55.00 
20200000000000.0,1/2/15,2/18/14,Baychester,$80.00 
20200000000000.0,1/2/15,3/9/13,East Village,$320.00 
20200000000000.0,1/2/15,5/12/14,Harlem,$164.00 
20200000000000.0,1/2/15,9/8/13,Bedford-Stuyvesant,$145.00 
20200000000000.0,1/2/15,7/16/14,Tribeca,$300.00 
20200000000000.0,1/2/15,11/4/14,Gramercy Park,$299.00 
20200000000000.0,1/2/15,10/22/14,Harlem,$60.00 
20200000000000.0,1/2/15,6/8/13,East Harlem,$73.00 
20200000000000.0,1/2/15,6/2/12,Tribeca,$130.00 
20200000000000.0,1/2/15,11/23/09,Gramercy Park,$79.00 
20200000000000.0,1/2/15,10/11/09,Bedford-Stuyvesant,$160.00 
20200000000000.0,1/2/15,7/20/12,East Harlem,$90.00 
20200000000000.0,1/2/15,12/18/14,Hell's Kitchen,$149.00 
20200000000000.0,1/2/15,6/27/13,Bushwick,$199.00 
20200000000000.0,1/2/15,4/14/14,Bedford-Stuyvesant,$90.00 
20200000000000.0,1/2/15,12/10/14,Flatiron District,$400.00 
20200000000000.0,1/2/15,4/18/14,Hell's Kitchen,$183.00 
20200000000000.0,1/2/15,9/9/14,Crown Heights,$48.00 
20200000000000.0,1/2/15,6/23/11,Hell's Kitchen,$199.00 
20200000000000.0,1/2/15,2/10/13,Bronxdale,$100.00 
20200000000000.0,1/2/15,12/27/13,Downtown Brooklyn,$150.00 
20200000000000.0,1/2/15,6/14/14,Inwood,$99.00 
20200000000000.0,1/2/15,4/18/13,Bedford-Stuyvesant,$29.00 
20200000000000.0,1/2/15,7/23/14,Bushwick,$100.00 
20200000000000.0,1/2/15,10/22/14,Crown Heights,$50.00 
20200000000000.0,1/2/15,2/10/14,Crown Heights,$60.00 
20200000000000.0,1/2/15,6/12/14,East Harlem,$85.00 
20200000000000.0,1/2/15,11/24/14,Hamilton Heights,$179.00 
20200000000000.0,1/2/15,8/25/12,Crown Heights,$98.00 
20200000000000.0,1/2/15,12/18/14,Gravesend,$450.00 
20200000000000.0,1/2/15,4/18/13,Bedford-Stuyvesant,$29.00 
20200000000000.0,1/2/15,12/7/12,Financial District,$249.00 
20200000000000.0,1/2/15,3/11/13,Melrose,$45.00 
20200000000000.0,1/2/15,2/20/13,Washington Heights,$40.00 
20200000000000.0,1/2/15,3/21/14,Tribeca,$115.00 
20200000000000.0,1/2/15,7/19/11,Morningside Heights,$178.00 
20200000000000.0,1/2/15,11/22/12,,$140.00 
20200000000000.0,1/2/15,9/9/12,West Village,$250.00 
20200000000000.0,1/2/15,6/23/14,Nolita,$149.00 
20200000000000.0,1/2/15,11/22/11,Flatiron District,$168.00 
20200000000000.0,1/3/15,2/1/14,East Harlem,$125.00 
20200000000000.0,1/3/15,3/26/12,Prospect Heights,$250.00 
20200000000000.0,1/2/15,9/9/14,Kips Bay,$180.00 
20200000000000.0,1/2/15,9/10/13,Bushwick,$70.00 
20200000000000.0,1/3/15,10/10/14,Harlem,$85.00 
20200000000000.0,1/2/15,3/1/11,Greenpoint,$199.00 
20200000000000.0,1/2/15,10/31/13,Hell's Kitchen,$149.00 
20200000000000.0,1/2/15,10/23/12,East Village,$159.00 
20200000000000.0,1/2/15,4/16/14,Hell's Kitchen,$84.00 
20200000000000.0,1/2/15,9/17/14,Harlem,$85.00 
20200000000000.0,1/2/15,2/13/13,Bushwick,$65.00 
20200000000000.0,1/3/15,4/6/13,Flatiron District,$225.00 
20200000000000.0,1/3/15,4/8/14,Bedford-Stuyvesant,$92.00 
20200000000000.0,1/2/15,10/20/13,Midtown East,$272.00 
20200000000000.0,1/2/15,11/23/09,Gramercy Park,$129.00 
20200000000000.0,1/2/15,2/2/12,Hamilton Heights,$90.00 
20200000000000.0,1/3/15,12/16/13,Crown Heights,$65.00 
20200000000000.0,1/2/15,11/27/12,Ridgewood,$40.00 
20200000000000.0,1/2/15,6/5/11,West Village,$85.00 
20200000000000.0,1/2/15,3/22/12,Bedford-Stuyvesant,$189.00 
20200000000000.0,1/2/15,8/11/12,Forest Hills,$219.00 
20200000000000.0,1/2/15,10/14/12,Harlem,$320.00 
20200000000000.0,1/2/15,9/18/14,Bushwick,$90.00 
20200000000000.0,1/2/15,10/31/14,Midtown,$379.00 
20200000000000.0,1/3/15,11/10/12,Hamilton Heights,$110.00 
20200000000000.0,1/2/15,5/7/12,West Village,$89.00 
20200000000000.0,1/2/15,5/7/12,West Village,$89.00 
20200000000000.0,1/2/15,5/15/12,Morningside Heights,$268.00 
20200000000000.0,1/2/15,5/11/11,Bedford-Stuyvesant,$30.00 
20200000000000.0,1/2/15,8/23/13,Crown Heights,$200.00 
20200000000000.0,1/2/15,3/1/11,Greenpoint,$249.00 
20200000000000.0,1/2/15,1/26/13,Bushwick,$85.00 
20200000000000.0,1/2/15,12/11/10,Civic Center,$375.00 
20200000000000.0,1/2/15,3/21/12,Lefferts Garden,$125.00 
20200000000000.0,1/2/15,6/30/14,Bushwick,$52.00 
20200000000000.0,1/2/15,2/23/09,Greenpoint,$75.00 
20200000000000.0,1/2/15,10/26/09,Crown Heights,$95.00 
20200000000000.0,1/2/15,7/16/14,Bushwick,$90.00 
20200000000000.0,1/2/15,2/13/11,Greenpoint,$75.00 
20200000000000.0,1/3/15,5/18/11,Greenpoint,$165.00 
20200000000000.0,1/2/15,9/22/13,Hell's Kitchen,$100.00 
20200000000000.0,1/2/15,5/12/14,Bushwick,$45.00 
20200000000000.0,1/2/15,10/24/13,Bushwick,$110.00 
20200000000000.0,1/2/15,5/3/14,Downtown Brooklyn,$170.00 
20200000000000.0,1/2/15,6/15/11,Hell's Kitchen,$200.00 
20200000000000.0,1/3/15,9/2/14,Hell's Kitchen,$120.00 
20200000000000.0,1/2/15,8/24/12,Midtown,$94.00 
20200000000000.0,1/2/15,3/27/14,East Village,$99.00 
20200000000000.0,1/2/15,9/8/13,Bedford-Stuyvesant,$90.00 
20200000000000.0,1/2/15,8/31/11,Hell's Kitchen,$270.00 
20200000000000.0,1/2/15,12/13/12,Downtown Brooklyn,$195.00 
20200000000000.0,1/2/15,1/2/12,DUMBO,$300.00 
20200000000000.0,1/2/15,4/12/14,Downtown Brooklyn,$225.00 
20200000000000.0,1/2/15,10/16/12,Crown Heights,$99.00 
20200000000000.0,1/2/15,9/9/14,Financial District,$355.00 
20200000000000.0,1/2/15,1/5/13,Bedford-Stuyvesant,$195.00 
20200000000000.0,1/2/15,6/3/09,Soho,$385.00 
20200000000000.0,1/2/15,12/19/14,Gramercy Park,$250.00 
20200000000000.0,1/2/15,10/30/14,Washington Heights,$50.00 
20200000000000.0,1/2/15,11/25/14,Hell's Kitchen,$100.00 
20200000000000.0,1/2/15,6/7/11,Hell's Kitchen,$200.00 
20200000000000.0,1/2/15,8/12/13,Bedford-Stuyvesant,$85.00 
20200000000000.0,1/2/15,1/19/14,Kips Bay,$300.00 
20200000000000.0,1/2/15,2/22/10,Harlem,$80.00 
20200000000000.0,1/2/15,3/2/10,Greenpoint,$174.00 
20200000000000.0,1/2/15,8/4/14,Hell's Kitchen,$160.00 
20200000000000.0,1/2/15,9/11/13,Bedford-Stuyvesant,$70.00 
20200000000000.0,1/2/15,9/7/14,Hell's Kitchen,$180.00 
20200000000000.0,1/2/15,6/29/13,Washington Heights,$82.00 
20200000000000.0,1/2/15,7/7/11,Chinatown,$79.00 
20200000000000.0,1/2/15,7/31/13,Washington Heights,$85.00 
20200000000000.0,1/2/15,6/29/13,Washington Heights,$82.00 
20200000000000.0,1/2/15,10/3/14,East Harlem,$200.00 
20200000000000.0,1/2/15,7/8/12,Washington Heights,$43.00 
20200000000000.0,1/2/15,7/22/14,East Village,$209.00 
20200000000000.0,1/2/15,12/15/11,Bushwick,$70.00 
20200000000000.0,1/2/15,7/1/13,Prospect Heights,$90.00 
20200000000000.0,1/3/15,5/20/13,Midtown,$275.00 
20200000000000.0,1/2/15,2/4/13,West Village,$245.00 
20200000000000.0,1/2/15,2/7/14,Chinatown,$85.00 
20200000000000.0,1/2/15,7/11/12,DUMBO,$125.00 
20200000000000.0,1/2/15,10/29/09,Hell's Kitchen,$290.00 
20200000000000.0,1/2/15,2/13/13,Fort Greene,$175.00 
20200000000000.0,1/2/15,12/15/11,Hamilton Heights,$50.00 
20200000000000.0,1/2/15,6/14/12,Lefferts Garden,$125.00 
20200000000000.0,1/2/15,8/11/10,East Village,$150.00 
20200000000000.0,1/3/15,7/2/12,Prospect Heights,$80.00 
20200000000000.0,1/2/15,4/11/12,Hell's Kitchen,$239.00 
20200000000000.0,1/2/15,3/15/14,Bushwick,$70.00 
20200000000000.0,1/2/15,6/2/13,Harlem,$75.00 
20200000000000.0,1/2/15,1/23/12,East Village,$225.00 
20200000000000.0,1/3/15,4/13/13,Forest Hills,$139.00 
20200000000000.0,1/2/15,8/30/13,Hell's Kitchen,$225.00 
20200000000000.0,1/2/15,7/11/14,Midtown,$128.00 
20200000000000.0,1/2/15,11/23/13,Hell's Kitchen,$400.00 
20200000000000.0,1/2/15,7/5/13,Bushwick,$150.00 
20200000000000.0,1/2/15,6/12/14,Hamilton Heights,$52.00 
20200000000000.0,1/3/15,2/6/12,Kips Bay,$120.00 
20200000000000.0,1/2/15,9/14/12,Bedford-Stuyvesant,$30.00 
20200000000000.0,1/2/15,3/19/11,Hell's Kitchen,$300.00 
20200000000000.0,1/2/15,6/17/14,Hamilton Heights,$65.00 
20200000000000.0,1/2/15,7/24/11,Harlem,$77.00 
20200000000000.0,1/3/15,1/25/14,West Village,$50.00 
20200000000000.0,1/26/15,8/7/13,,$232.00 
20200000000000.0,1/26/15,9/23/14,,$45.00 
20200000000000.0,1/26/15,12/4/13,,$70.00 
20200000000000.0,1/26/15,3/6/13,,$109.00 
20200000000000.0,1/26/15,10/13/14,,$150.00 
20200000000000.0,1/26/15,1/30/14,,$80.00 
20200000000000.0,1/26/15,7/19/10,,$95.00 
20200000000000.0,1/26/15,4/3/12,,$240.00 
20200000000000.0,1/26/15,12/23/13,,$95.00 
20200000000000.0,1/2/15,4/8/13,Upper East Side,$300.00 
20200000000000.0,1/26/15,8/14/14,,$199.00 
20200000000000.0,1/26/15,6/24/14,,$30.00 
20200000000000.0,1/26/15,4/16/10,,$67.00 
20200000000000.0,1/2/15,11/13/11,Boerum Hill,$87.00 
20200000000000.0,1/26/15,11/4/12,,$65.00 
20200000000000.0,1/26/15,8/18/14,,$80.00 
20200000000000.0,1/26/15,9/14/13,,$100.00 
20200000000000.0,1/26/15,11/22/10,,$145.00 
20200000000000.0,1/26/15,11/22/10,,$90.00 
20200000000000.0,1/26/15,3/29/14,,$40.00 
20200000000000.0,1/26/15,8/16/14,,$30.00 
20200000000000.0,1/26/15,3/28/14,,$45.00 
20200000000000.0,1/26/15,11/20/12,,$40.00 
20200000000000.0,1/26/15,12/5/10,,$65.00 
20200000000000.0,1/26/15,9/7/13,,$115.00 
20200000000000.0,1/26/15,12/19/14,,$86.00 
20200000000000.0,1/26/15,10/31/14,,$120.00 
20200000000000.0,1/26/15,11/22/10,,$78.00 
20200000000000.0,1/26/15,8/26/14,,$199.00 
20200000000000.0,1/26/15,5/22/12,,$70.00 
20200000000000.0,1/26/15,12/5/10,,$45.00 
20200000000000.0,1/26/15,4/5/10,,$150.00 
20200000000000.0,1/26/15,3/31/14,,$75.00 
20200000000000.0,1/26/15,1/2/13,,$300.00 
20200000000000.0,1/26/15,12/14/14,,$95.00 
20200000000000.0,1/3/15,11/2/12,Prospect Heights,$75.00 
20200000000000.0,1/1/15,4/21/13,,$120.00 
20200000000000.0,1/2/15,12/10/14,,$55.00 
20200000000000.0,1/3/15,3/29/13,,$160.00 
20200000000000.0,1/3/15,9/24/13,,$109.00 
20200000000000.0,1/3/15,6/4/14,,$110.00 
20200000000000.0,1/2/15,8/5/14,,$30.00 
20200000000000.0,1/2/15,6/24/14,,$55.00 
20200000000000.0,1/2/15,11/28/14,,$29.00 
20200000000000.0,1/2/15,7/24/13,,$65.00 
20200000000000.0,1/3/15,5/15/13,,$170.00 
20200000000000.0,1/2/15,11/2/14,,$55.00 
20200000000000.0,1/2/15,10/1/11,,$75.00 
20200000000000.0,1/2/15,10/1/11,,$150.00 
20200000000000.0,1/2/15,9/27/11,Flatbush,$100.00 
20200000000000.0,1/2/15,5/23/14,Gowanus,$90.00 
20200000000000.0,1/3/15,8/4/10,Battery Park City,$395.00 
20200000000000.0,1/3/15,9/13/13,,$72.00 
20200000000000.0,1/3/15,2/26/14,East Village,$100.00 
20200000000000.0,1/2/15,7/12/14,Greenwich Village,$250.00 
20200000000000.0,1/3/15,5/17/12,Hell's Kitchen,$239.00 
20200000000000.0,1/3/15,12/16/14,Hudson Square,$140.00 
20200000000000.0,1/3/15,8/9/13,Kips Bay,$55.00 
20200000000000.0,1/2/15,11/27/11,Midtown East,$90.00 
20200000000000.0,1/2/15,7/22/10,Roosevelt Island,$250.00 
20200000000000.0,1/3/15,7/13/14,Washington Heights,$125.00 
20200000000000.0,1/2/15,8/24/11,West Village,$169.00 
20200000000000.0,1/2/15,3/3/11,West Village,$95.00 
20200000000000.0,1/3/15,5/15/14,Kew Garden Hills,$225.00 
20200000000000.0,1/3/15,8/24/12,Westerleigh,$185.00 
20200000000000.0,1/3/15,6/24/12,Washington Heights,$56.00 
20200000000000.0,1/2/15,1/20/10,Williamsburg,$75.00 
20200000000000.0,1/2/15,2/28/12,Williamsburg,$175.00 
20200000000000.0,1/2/15,3/8/11,Williamsburg,$100.00 
20200000000000.0,1/2/15,9/8/14,Murray Hill,$189.00 
20200000000000.0,1/2/15,4/25/14,Upper East Side,$195.00 
20200000000000.0,1/2/15,6/10/13,Lower East Side,$100.00 
20200000000000.0,1/2/15,8/16/12,Williamsburg,$75.00 
20200000000000.0,1/2/15,7/6/12,Williamsburg,$225.00 
20200000000000.0,1/2/15,5/17/12,Clinton Hill,$150.00 
20200000000000.0,1/2/15,11/8/11,Alphabet City,$190.00 
20200000000000.0,1/2/15,1/29/14,Park Slope,$349.00 
20200000000000.0,1/2/15,6/21/13,Upper West Side,$200.00 
20200000000000.0,1/2/15,10/16/10,Upper West Side,$85.00 
20200000000000.0,1/2/15,11/14/11,Williamsburg,$150.00 
20200000000000.0,1/2/15,10/13/14,Lower East Side,$110.00 
20200000000000.0,1/2/15,11/15/14,Alphabet City,$300.00 
20200000000000.0,1/2/15,9/18/14,Upper East Side,$69.00 
20200000000000.0,1/2/15,7/9/11,Greenwich Village,$250.00 
20200000000000.0,1/2/15,9/21/12,Upper West Side,$89.00 
20200000000000.0,1/2/15,7/25/10,Lower East Side,$150.00 
20200000000000.0,1/2/15,11/26/10,Williamsburg,$75.00 
20200000000000.0,1/2/15,7/9/14,Lower East Side,$130.00 
20200000000000.0,1/2/15,1/28/11,Lower East Side,$250.00 
20200000000000.0,1/2/15,11/8/12,Williamsburg,$100.00 
20200000000000.0,1/2/15,11/25/13,Chelsea,$200.00 
20200000000000.0,1/2/15,2/10/13,Upper East Side,$195.00 
20200000000000.0,1/2/15,4/16/12,Upper East Side,$295.00 
20200000000000.0,1/2/15,11/22/11,Lower East Side,$95.00 
20200000000000.0,1/2/15,7/17/11,Upper West Side,$150.00 
20200000000000.0,1/2/15,11/20/12,Greenwich Village,$140.00 
20200000000000.0,1/2/15,12/17/10,Chelsea,$270.00 
20200000000000.0,1/2/15,4/10/12,Williamsburg,$99.00 
20200000000000.0,1/2/15,12/29/13,Sunnyside,$90.00 
20200000000000.0,1/2/15,7/15/12,Clinton Hill,$120.00 
20200000000000.0,1/2/15,8/13/12,Battery Park City,$925.00 
20200000000000.0,1/2/15,7/24/12,Williamsburg,$245.00 
20200000000000.0,1/2/15,10/21/12,Lower East Side,$50.00 
20200000000000.0,1/2/15,11/11/12,Williamsburg,$72.00 
20200000000000.0,1/2/15,12/16/12,Alphabet City,$85.00 
20200000000000.0,1/2/15,12/5/13,Upper West Side,$65.00 
20200000000000.0,1/2/15,9/11/11,Long Island City,$105.00 
20200000000000.0,1/2/15,3/23/14,Lower East Side,$120.00 
20200000000000.0,1/2/15,9/7/11,Park Slope,$60.00 
20200000000000.0,1/2/15,3/23/12,Lower East Side,$90.00 
20200000000000.0,1/2/15,11/19/12,Astoria,$80.00 
20200000000000.0,1/2/15,12/2/14,Alphabet City,$60.00 
20200000000000.0,1/2/15,12/15/11,Lower East Side,$150.00 
20200000000000.0,1/2/15,8/16/12,Lower East Side,$120.00 
20200000000000.0,1/2/15,8/9/14,Upper East Side,$99.00 
20200000000000.0,1/2/15,10/9/11,Upper East Side,$125.00 
20200000000000.0,1/2/15,11/5/10,Boerum Hill,$75.00 
20200000000000.0,1/2/15,8/30/10,Lower East Side,$150.00 
20200000000000.0,1/2/15,1/29/12,Upper East Side,$150.00 
20200000000000.0,1/2/15,9/18/13,Park Slope,$210.00 
20200000000000.0,1/2/15,5/10/12,Williamsburg,$145.00 
20200000000000.0,1/2/15,3/4/13,Upper East Side,$499.00 
20200000000000.0,1/2/15,4/22/14,Alphabet City,$180.00 
20200000000000.0,1/2/15,7/23/12,Chelsea,$688.00 
20200000000000.0,1/2/15,5/12/12,Lower East Side,$130.00 
20200000000000.0,1/2/15,7/28/11,Alphabet City,$165.00 
20200000000000.0,1/2/15,6/25/13,Sunset Park,$35.00 
20200000000000.0,1/2/15,7/22/10,Alphabet City,$149.00 
20200000000000.0,1/2/15,8/24/11,Flatbush,$135.00 
20200000000000.0,1/2/15,7/6/13,Williamsburg,$290.00 
20200000000000.0,1/2/15,10/10/13,Chelsea,$190.00 
20200000000000.0,1/2/15,11/25/12,Woodside,$85.00 
20200000000000.0,1/2/15,11/24/09,Flatbush,$138.00 
20200000000000.0,1/2/15,2/22/11,Williamsburg,$140.00 
20200000000000.0,1/2/15,2/5/12,Astoria,$120.00 
20200000000000.0,1/3/15,5/20/12,Carroll Gardens,$399.00 
20200000000000.0,1/2/15,6/17/11,Williamsburg,$110.00 
20200000000000.0,1/2/15,2/15/11,Upper West Side,$140.00 
20200000000000.0,1/2/15,8/19/13,Murray Hill,"$2,000.00 "
20200000000000.0,1/2/15,11/12/12,Clinton Hill,$250.00 
20200000000000.0,1/2/15,6/17/14,Park Slope,$225.00 
20200000000000.0,1/2/15,11/27/11,Williamsburg,$80.00 
20200000000000.0,1/2/15,6/14/12,Alphabet City,$200.00 
20200000000000.0,1/2/15,11/24/12,Boerum Hill,$500.00 
20200000000000.0,1/2/15,3/24/14,Astoria,$75.00 
20200000000000.0,1/2/15,6/10/14,Alphabet City,$275.00 
20200000000000.0,1/2/15,12/4/12,Chelsea,$150.00 
20200000000000.0,1/2/15,2/11/12,Upper West Side,$115.00 
20200000000000.0,1/2/15,9/24/13,Chelsea,$195.00 
20200000000000.0,1/2/15,4/9/11,Williamsburg,$60.00 
20200000000000.0,1/2/15,8/4/11,Williamsburg,$140.00 
20200000000000.0,1/2/15,7/29/13,Park Slope,$90.00 
20200000000000.0,1/2/15,2/7/13,Upper East Side,$189.00 
20200000000000.0,1/2/15,6/3/14,Gowanus,$350.00 
20200000000000.0,1/2/15,1/30/13,Williamsburg,$300.00 
20200000000000.0,1/2/15,8/1/12,Upper East Side,$200.00 
20200000000000.0,1/2/15,7/15/12,Williamsburg,$50.00 
20200000000000.0,1/2/15,4/29/13,Astoria,$150.00 
20200000000000.0,1/2/15,11/16/12,Upper East Side,$200.00 
20200000000000.0,1/2/15,6/9/12,Hudson Square,$150.00 
20200000000000.0,1/2/15,9/15/14,Williamsburg,$69.00 
20200000000000.0,1/2/15,12/7/12,Chelsea,$135.00 
20200000000000.0,1/2/15,5/1/13,Upper East Side,$80.00 
20200000000000.0,1/2/15,12/12/14,Kensington,$215.00 
20200000000000.0,1/2/15,2/26/14,Kensington,$55.00 
20200000000000.0,1/2/15,3/25/13,Williamsburg,$50.00 
20200000000000.0,1/2/15,11/16/11,Chelsea,$250.00 
20200000000000.0,1/2/15,11/16/12,East Harlem,$120.00 
20200000000000.0,1/2/15,8/18/14,Williamsburg,$305.00 
20200000000000.0,1/2/15,8/27/13,Brooklyn Heights,$200.00 
20200000000000.0,1/2/15,5/14/13,Richmond Hill,$85.00 
20200000000000.0,1/2/15,7/28/13,Flatbush,$110.00 
20200000000000.0,1/2/15,2/9/12,Alphabet City,$120.00 
20200000000000.0,1/2/15,6/21/11,Alphabet City,$400.00 
20200000000000.0,1/2/15,9/21/11,Clinton Hill,$150.00 
20200000000000.0,1/2/15,8/2/12,Boerum Hill,$110.00 
20200000000000.0,1/2/15,7/11/12,Clinton Hill,$99.00 
20200000000000.0,1/2/15,5/2/13,Kensington,$89.00 
20200000000000.0,1/2/15,4/17/12,Williamsburg,$125.00 
20200000000000.0,1/2/15,1/20/14,Williamsburg,$125.00 
20200000000000.0,1/2/15,9/17/14,Lower East Side,$225.00 
20200000000000.0,1/2/15,8/12/14,Chelsea,$500.00 
20200000000000.0,1/2/15,5/11/12,Astoria,$75.00 
